"Unable to load product gallery.","Não é possível carregar a galeria do produto."
"Unable to load product info.","Não é possível carregar a informação do produto."
"Unable to load product options.","Não é possível carregar as opções de produto."
"Unable to load product review.","Não é possível carregar a revisão do produto."
"Unable to load product reviews.","Não é possível carregar o produto opiniões."
"Unable to load review form.","Não é possível carregar o formulário de avaliação."
"Unable to load search.","Não é possível carregar a busca."
"Unable to load shipping address form.","Não é possível carregar o formulário de envio endereço."
"Unable to place the order.","Não é possível fazer o pedido."
"Unable to post the review.","Não é possível postar o comentário."
"Unable to process preview.","Incapaz de processar a visualização."
"Unable to render a gift card account.","Não é possível processar uma conta de cartão de presente."
"Unable to render an order.","Não é possível processar uma ordem."
"Unable to render downloadable products.","Não é possível processar produtos para download."
"Unable to render the store credits.","Não é possível processar os créditos da loja."
"Unable to save app.","Não é possível salvar o app."
"Unable to save message.","Não é possível salvar a mensagem."
"Unable to save shipping address.","Não é possível salvar o endereço de entrega."
"Unable to save shipping method.","Não é possível salvar método de envio."
"Unable to save template.","Não é possível salvar o modelo."
"Unable to start MEP Checkout.","Não é possível iniciar o Checkout do MEP."
"Unable to start Mobile Express Checkout.","Não é possível iniciar o Mobile Express Checkout."
"Unable to update shipping method.","Não é possível atualizar o método de envio."
Undefined,Indefinido
"Unit Price","Preço unitário"
"Unit Price:","Preço unitário:"
"Unknown Error","Erro desconhecido"
"Unknown Error.","Erro desconhecido."
"Unknown Payment Bridge Error","Erro desconhecido pagamento ponte"
"Unknown error ocured. Please retry later","Ocured erro desconhecido. Por favor, tente novamente mais tarde"
"Unsupported character in path: ""%s""","Sem suporte a caracteres no caminho: ""%s"""
"Unsupported value type received","Tipo de valor sem suporte recebido"
"Update Comment Error","Erro de atualização de comentário"
"Update Preview","Atualizar visualização"
"Updating ...",Atualizando...
"Updating Cart...","Atualizando carrinho..."
"Upon receiving these credentials, please fill in the corresponding fields.","Ao receber essas credenciais, por favor preencha os campos correspondentes."
"Urban Airship Push Notification","Notificação de envio do dirigível urbano"
"Use Billing Address","Use o endereço de facturação"
"Use Store Credit (%s available)","Use o crédito na loja (%s disponível)"
"Use as my default billing address","Usar como meu padrão de endereço de cobrança"
"Use as my default shipping address","Usar como meu padrão de endereço de entrega"
"Use billing address for shipping","Use o endereço de cobrança para o transporte"
"User Name:","Nome de usuário:"
"User session is expired","Sessão de usuário expirou"
Version,Versão
"View Cart","Ver carrinho"
"View Details","Exibir detalhes"
"View Gallery","Ver galeria"
"View Wishlist","Ver lista de desejos"
"Warning: All related AirMail messages will be deleted!","Aviso: Todos os relacionados a mensagens de correio aéreo serão excluídas!"
"Website is offline","Site está offline"
"Website is offline.","Site está offline."
"WishList Updated","WishList atualizada"
"Wishlist has been cleared.","Wishlist foi liberada."
"Wishlist has been updated.","Wishlist foi atualizado."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Wishlist foi atualizado. Mas existem vencidos alguns erros durante a atualização de alguns itens."
"Wishlist is empty.","Lista de desejos é vazia."
"Write a Review","Escrever um comentário"
"Write a review","Escrever um comentário"
"Wrong Ipad background image orientation has been specified: ""%s"".","Orientação de imagem de fundo Ipad errada foi especificada: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","Errado PayPal Mobile Express Checkout Token especificado."
"Wrong device type.","Tipo de dispositivo errado."
"Wrong email format","Formato de e-mail errado"
"Wrong or expired Gift Card Code.","Presente cartão código errado ou expirado."
"Wrong theme format.","Formato de tema errado."
YYYY,AAAA
Year,Ano
Yes,Sim
"You are already logged in.","Você já está logado."
"You are not logged in","Você não está logado"
"You can watch statistics here.","Você pode assistir as estatísticas aqui."
"You canceled your order. Touch ""Pay with PayPal"" to try again.","Você cancelou sua ordem. Toque em ""Pagar com PayPal"" para tentar novamente."
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.","Você digitou um valor decimal incorreto no campo quantidade personalizada. Fornece um valor válido."
"You have placed no orders.","Você não colocou nenhuma ordem."
"You have uncommitted actions. Commit?","Você tem ações não confirmadas. Comprometer-se?"
"You may also like","Você também pode gostar"
"You must login first","Você deve login primeiro"
"You must read and agree to the Terms and Conditions before placing your order.","Você deve ler e concordar com os termos e condições antes de colocar a sua encomenda."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","Você precisa habilitar o PayPal Express Checkout antes da configuração do pagamento antes de habilitar o PayPal MECL."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Você receberá um e-mail de confirmação de ordem com detalhes do seu pedido e um link para acompanhar o seu progresso."
"Your current balance is:","Seu saldo atual é:"
"Your order # is: %s. ","Sua ordem é #: %s. "
"Your order cannot be completed at this time as there is no payment methods available for it.","Seu pedido não pode ser concluído neste momento, como não há nenhum métodos de pagamento disponíveis para ele."
"Your order failed. Touch ""Pay with PayPal"" to try again.","Seu pedido falhou. Toque em ""Pagar com PayPal"" para tentar novamente."
"Your review has been accepted for moderation.","Seu comentário foi aceite para moderação."
"Your tweet has been sent. Thanks for sharing this product on Twitter","Seu tweet foi enviado. Obrigado por compartilhar este produto no Twitter"
"Zip/Postal Code","CEP/Código Postal"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s \' excede o tamanho de arquivo permitidos: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s \' altura excede o valor permitido de %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s \' não é uma extensão de arquivo válido. Permitido extensões: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s \' largura excede o valor permitido de %d px"
and,e
"as Guest","como convidado"
each,cada
"field is required","campo é obrigatório"
iPad,iPad
iPhone,iPhone
"image_id is required","image_id é necessário"
"not set","Não definido"
required,Necessário
save,salvar
"ver. %s","Ver. %s"
